,id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team_id,home_team_abbreviation,home_team_city,home_team_conference,home_team_division,home_team_full_name,home_team_name,visitor_team_id,visitor_team_abbreviation,visitor_team_city,visitor_team_conference,visitor_team_division,visitor_team_full_name,visitor_team_name,win_team,loss_team
96,32020,2015-12-18T00:00:00.000Z,99,4,False,2015,Final, ,95,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,Minnesota Timberwolves,Sacramento Kings
97,32021,2015-12-21T00:00:00.000Z,99,4,False,2015,Final, ,100,13,LAC,LA,West,Pacific,LA Clippers,Clippers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,Oklahoma City Thunder,LA Clippers
98,32022,2015-12-22T00:00:00.000Z,90,4,False,2015,Final, ,104,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,Memphis Grizzlies,Philadelphia 76ers
99,32023,2015-12-23T00:00:00.000Z,91,4,False,2015,Final, ,84,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,Cleveland Cavaliers,New York Knicks
0,32024,2015-12-26T00:00:00.000Z,101,4,False,2015,Final, ,86,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,San Antonio Spurs,Denver Nuggets
1,32025,2015-12-26T00:00:00.000Z,104,4,False,2015,Final, ,109,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,13,LAC,LA,West,Pacific,LA Clippers,Clippers,LA Clippers,Utah Jazz
2,32026,2015-12-27T00:00:00.000Z,112,4,False,2015,Final, ,96,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,Memphis Grizzlies,Los Angeles Lakers
3,32027,2015-12-28T00:00:00.000Z,104,4,False,2015,Final, ,89,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,Orlando Magic,New Orleans Pelicans
4,32028,2015-12-28T00:00:00.000Z,122,4,False,2015,Final, ,103,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,Golden State Warriors,Sacramento Kings
5,32029,2015-12-29T00:00:00.000Z,115,4,False,2015,Final, ,121,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,Atlanta Hawks,Houston Rockets
6,32030,2015-12-30T00:00:00.000Z,104,4,False,2015,Final, ,112,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,Los Angeles Lakers,Boston Celtics
7,32031,2016-01-02T00:00:00.000Z,121,4,False,2015,Final, ,103,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,San Antonio Spurs,Houston Rockets
8,32032,2016-01-04T00:00:00.000Z,91,4,False,2015,Final, ,93,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,Houston Rockets,Utah Jazz
9,32033,2016-01-06T00:00:00.000Z,74,4,False,2015,Final, ,91,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,Toronto Raptors,Brooklyn Nets
10,32034,2016-01-08T00:00:00.000Z,113,4,False,2015,Final, ,117,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,Oklahoma City Thunder,Los Angeles Lakers
11,32035,2016-01-09T00:00:00.000Z,120,4,False,2015,Final, ,105,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,Atlanta Hawks,Chicago Bulls
12,32036,2016-01-10T00:00:00.000Z,95,4,False,2015,Final, ,92,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,Denver Nuggets,Charlotte Hornets
13,32037,2016-01-11T00:00:00.000Z,79,4,False,2015,Final, ,106,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,San Antonio Spurs,Brooklyn Nets
14,32038,2016-01-12T00:00:00.000Z,120,4,False,2015,Final, ,114,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,New York Knicks,Boston Celtics
15,32039,2016-01-13T00:00:00.000Z,107,4,False,2015,Final, ,84,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,Charlotte Hornets,Atlanta Hawks
16,32040,2016-01-13T00:00:00.000Z,104,4,False,2015,Final, ,90,13,LAC,LA,West,Pacific,LA Clippers,Clippers,16,MIA,Miami,East,Southeast,Miami Heat,Heat,LA Clippers,Miami Heat
17,32041,2016-01-14T00:00:00.000Z,111,4,False,2015,Final, ,115,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,Chicago Bulls,Philadelphia 76ers
18,32042,2016-01-15T00:00:00.000Z,109,4,False,2015,Final, ,107,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,New Orleans Pelicans,Charlotte Hornets
19,32043,2016-01-16T00:00:00.000Z,103,4,False,2015,Final, ,95,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,Memphis Grizzlies,New York Knicks
20,32044,2016-01-17T00:00:00.000Z,117,4,False,2015,Final, ,87,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,Minnesota Timberwolves,Phoenix Suns
21,32045,2016-01-18T00:00:00.000Z,101,4,False,2015,Final, ,99,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,Memphis Grizzlies,New Orleans Pelicans
22,32046,2016-01-20T00:00:00.000Z,94,4,False,2015,Final, ,125,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,Golden State Warriors,Chicago Bulls
23,32047,2016-01-30T00:00:00.000Z,105,4,False,2015,Final, ,103,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,New Orleans Pelicans,Brooklyn Nets
24,32048,2016-01-31T00:00:00.000Z,91,4,False,2015,Final, ,78,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,Dallas Mavericks,Phoenix Suns
25,32049,2016-02-01T00:00:00.000Z,107,4,False,2015,Final, ,92,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,San Antonio Spurs,Orlando Magic
26,32050,2016-02-02T00:00:00.000Z,89,4,False,2015,Final, ,97,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,Boston Celtics,New York Knicks
27,32051,2016-02-03T00:00:00.000Z,117,4,False,2015,Final, ,114,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,Oklahoma City Thunder,Orlando Magic
28,32052,2016-02-05T00:00:00.000Z,84,4,False,2015,Final, ,81,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,Utah Jazz,Milwaukee Bucks
29,32053,2016-02-06T00:00:00.000Z,106,4,False,2015,Final, ,102,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,San Antonio Spurs,Los Angeles Lakers
30,32054,2016-02-07T00:00:00.000Z,93,4,False,2015,Final, ,100,16,MIA,Miami,East,Southeast,Miami Heat,Heat,13,LAC,LA,West,Pacific,LA Clippers,Clippers,LA Clippers,Miami Heat
31,32055,2016-02-08T00:00:00.000Z,108,4,False,2015,Final, ,91,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,Charlotte Hornets,Chicago Bulls
32,32056,2016-02-10T00:00:00.000Z,100,4,False,2015,Final, ,96,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,New Orleans Pelicans,Utah Jazz
33,32057,2016-02-19T00:00:00.000Z,116,4,False,2015,Final, ,110,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,Sacramento Kings,Denver Nuggets
34,32058,2016-02-21T00:00:00.000Z,96,4,False,2015,Final, ,104,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,Charlotte Hornets,Brooklyn Nets
35,32059,2016-02-22T00:00:00.000Z,101,4,False,2015,Final, ,93,16,MIA,Miami,East,Southeast,Miami Heat,Heat,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,Miami Heat,Indiana Pacers
36,32060,2016-02-23T00:00:00.000Z,115,4,False,2015,Final, ,124,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,Orlando Magic,Philadelphia 76ers
37,32061,2016-02-24T00:00:00.000Z,114,4,False,2015,Final, ,103,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,Cleveland Cavaliers,Charlotte Hornets
38,32062,2016-03-03T00:00:00.000Z,86,4,False,2015,Final, ,94,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,San Antonio Spurs,New Orleans Pelicans
39,32063,2016-03-04T00:00:00.000Z,102,4,False,2015,Final, ,112,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,16,MIA,Miami,East,Southeast,Miami Heat,Heat,Miami Heat,Philadelphia 76ers
40,32064,2016-03-05T00:00:00.000Z,97,4,False,2015,Final, ,107,13,LAC,LA,West,Pacific,LA Clippers,Clippers,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,Atlanta Hawks,LA Clippers
41,32065,2016-03-06T00:00:00.000Z,116,4,False,2015,Final, ,114,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,Denver Nuggets,Dallas Mavericks
42,32066,2016-03-07T00:00:00.000Z,100,4,False,2015,Final, ,90,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,Chicago Bulls,Milwaukee Bucks
43,32067,2012-11-23T00:00:00.000Z,108,4,False,2012,Final, ,104,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,Orlando Magic,Cleveland Cavaliers
44,32068,2012-11-24T00:00:00.000Z,86,4,False,2012,Final, ,93,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,Chicago Bulls,Milwaukee Bucks
45,32069,2012-11-25T00:00:00.000Z,98,4,False,2012,Final, ,85,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,Brooklyn Nets,Portland Trail Blazers
46,32070,2012-11-26T00:00:00.000Z,92,4,False,2012,Final, ,118,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,San Antonio Spurs,Washington Wizards
47,32071,2012-11-27T00:00:00.000Z,77,4,False,2012,Final, ,79,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,Indiana Pacers,Los Angeles Lakers
48,32072,2012-11-28T00:00:00.000Z,84,4,False,2012,Final, ,82,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,Washington Wizards,Portland Trail Blazers
49,32073,2012-11-30T00:00:00.000Z,90,4,False,2012,Final, ,78,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,Memphis Grizzlies,Detroit Pistons
50,32074,2012-12-01T00:00:00.000Z,93,4,False,2012,Final, ,88,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,Chicago Bulls,Philadelphia 76ers
51,32075,2012-12-05T00:00:00.000Z,87,4,False,2012,Final, ,81,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,Utah Jazz,Orlando Magic
52,32076,2012-12-07T00:00:00.000Z,89,4,False,2012,Final, ,96,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,Memphis Grizzlies,New Orleans Pelicans
53,32077,2012-12-08T00:00:00.000Z,93,4,False,2012,Final, ,85,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,Chicago Bulls,New York Knicks
54,32078,2012-12-09T00:00:00.000Z,88,4,False,2012,Final, ,97,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,Milwaukee Bucks,Brooklyn Nets
55,32079,2012-12-10T00:00:00.000Z,101,4,False,2012,Final, ,92,16,MIA,Miami,East,Southeast,Miami Heat,Heat,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,Miami Heat,Atlanta Hawks
56,32080,2012-12-11T00:00:00.000Z,100,4,False,2012,Final, ,94,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,Cleveland Cavaliers,Los Angeles Lakers
57,32081,2012-12-12T00:00:00.000Z,89,4,False,2012,Final, ,96,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,Chicago Bulls,Philadelphia 76ers
58,32082,2012-12-12T00:00:00.000Z,99,4,False,2012,Final, ,96,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,Utah Jazz,San Antonio Spurs
59,32083,2012-12-13T00:00:00.000Z,116,4,False,2012,Final, ,107,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,New York Knicks,Los Angeles Lakers
60,32084,2012-12-14T00:00:00.000Z,96,4,False,2012,Final, ,102,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,Los Angeles Lakers,Washington Wizards
61,32085,2012-12-14T00:00:00.000Z,99,4,False,2012,Final, ,94,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,Denver Nuggets,Memphis Grizzlies
62,32086,2012-12-15T00:00:00.000Z,93,4,False,2012,Final, ,115,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,Golden State Warriors,Atlanta Hawks
63,32087,2012-12-17T00:00:00.000Z,107,4,False,2012,Final, ,93,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,Oklahoma City Thunder,San Antonio Spurs
64,32088,2012-12-18T00:00:00.000Z,99,4,False,2012,Final, ,113,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,Toronto Raptors,Cleveland Cavaliers
65,32089,2012-12-19T00:00:00.000Z,90,4,False,2012,Final, ,80,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,Memphis Grizzlies,Milwaukee Bucks
66,32090,2012-12-21T00:00:00.000Z,100,4,False,2012,Final, ,68,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,Detroit Pistons,Washington Wizards
67,32091,2012-12-22T00:00:00.000Z,96,4,False,2012,Final, ,93,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,Portland Trail Blazers,Phoenix Suns
68,32092,2012-12-23T00:00:00.000Z,77,4,False,2012,Final, ,103,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,13,LAC,LA,West,Pacific,LA Clippers,Clippers,LA Clippers,Phoenix Suns
69,32093,2012-12-25T00:00:00.000Z,76,4,False,2012,Final, ,93,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,Boston Celtics,Brooklyn Nets
70,32094,2012-12-26T00:00:00.000Z,126,4,False,2012,Final, ,119,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,Atlanta Hawks,Detroit Pistons
71,32095,2012-12-26T00:00:00.000Z,126,4,False,2012,Final, ,114,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,Denver Nuggets,Los Angeles Lakers
72,32096,2012-12-28T00:00:00.000Z,97,4,False,2012,Final, ,104,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,Toronto Raptors,New Orleans Pelicans
73,32097,2012-12-29T00:00:00.000Z,81,4,False,2012,Final, ,72,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,Memphis Grizzlies,Denver Nuggets
74,32098,2013-01-02T00:00:00.000Z,93,4,False,2012,Final, ,110,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,Brooklyn Nets,Oklahoma City Thunder
75,32099,2013-01-04T00:00:00.000Z,104,4,False,2012,Final, ,106,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,Cleveland Cavaliers,Charlotte Hornets
76,32100,2013-01-05T00:00:00.000Z,106,4,False,2012,Final, ,114,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,New York Knicks,Orlando Magic
77,32101,2013-01-07T00:00:00.000Z,81,4,False,2012,Final, ,113,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,Memphis Grizzlies,Sacramento Kings
78,32102,2013-01-08T00:00:00.000Z,108,4,False,2012,Final, ,99,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,Milwaukee Bucks,Phoenix Suns
79,32103,2013-01-09T00:00:00.000Z,102,4,False,2012,Final, ,112,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,Utah Jazz,Charlotte Hornets
80,32104,2013-01-10T00:00:00.000Z,112,4,False,2012,Final, ,117,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,Dallas Mavericks,Sacramento Kings
81,32105,2013-01-11T00:00:00.000Z,99,4,False,2012,Final, ,78,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,Toronto Raptors,Charlotte Hornets
82,32106,2013-01-11T00:00:00.000Z,103,4,False,2012,Final, ,97,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,Golden State Warriors,Portland Trail Blazers
83,32107,2013-01-12T00:00:00.000Z,101,4,False,2012,Final, ,104,13,LAC,LA,West,Pacific,LA Clippers,Clippers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,Orlando Magic,LA Clippers
84,32108,2013-01-14T00:00:00.000Z,124,4,False,2012,Final, ,118,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,Sacramento Kings,Cleveland Cavaliers
85,32109,2013-01-15T00:00:00.000Z,99,4,False,2012,Final, ,111,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,New Orleans Pelicans,Philadelphia 76ers
86,32110,2013-01-16T00:00:00.000Z,105,4,False,2012,Final, ,100,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,Dallas Mavericks,Houston Rockets
87,32111,2013-01-18T00:00:00.000Z,94,4,False,2012,Final, ,89,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,Brooklyn Nets,Atlanta Hawks
88,32112,2013-01-19T00:00:00.000Z,92,4,False,2012,Final, ,79,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,Minnesota Timberwolves,Houston Rockets
89,32113,2013-01-20T00:00:00.000Z,103,4,False,2012,Final, ,88,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,Detroit Pistons,Boston Celtics
90,32114,2013-01-21T00:00:00.000Z,114,4,False,2012,Final, ,105,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,New Orleans Pelicans,Sacramento Kings
91,32115,2013-01-23T00:00:00.000Z,83,4,False,2012,Final, ,91,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,Brooklyn Nets,Minnesota Timberwolves
92,32116,2013-01-25T00:00:00.000Z,103,4,False,2012,Final, ,87,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,Chicago Bulls,Golden State Warriors
93,32117,2013-01-26T00:00:00.000Z,98,4,False,2012,Final, ,99,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,Cleveland Cavaliers,Toronto Raptors
94,32118,2013-12-20T00:00:00.000Z,122,4,False,2013,Final, ,103,16,MIA,Miami,East,Southeast,Miami Heat,Heat,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,Miami Heat,Sacramento Kings
95,32119,2013-12-20T00:00:00.000Z,114,4,False,2013,Final, ,81,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,Indiana Pacers,Houston Rockets
96,32120,2013-12-21T00:00:00.000Z,87,4,False,2013,Final, ,95,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,Memphis Grizzlies,New York Knicks
97,32121,2013-12-21T00:00:00.000Z,99,4,False,2013,Final, ,106,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,Washington Wizards,Boston Celtics
98,32122,2013-12-21T00:00:00.000Z,102,4,False,2013,Final, ,83,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,Golden State Warriors,Los Angeles Lakers
99,32123,2013-12-22T00:00:00.000Z,98,4,False,2013,Final, ,104,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,Toronto Raptors,Oklahoma City Thunder
0,32124,2013-12-23T00:00:00.000Z,111,4,False,2013,Final, ,110,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,Charlotte Hornets,Milwaukee Bucks
1,32125,2013-12-23T00:00:00.000Z,121,4,False,2013,Final, ,119,16,MIA,Miami,East,Southeast,Miami Heat,Heat,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,Miami Heat,Atlanta Hawks
2,32126,2013-12-23T00:00:00.000Z,100,4,False,2013,Final, ,113,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,New Orleans Pelicans,Sacramento Kings
